date,product,sales,day,month,weekday,lag_1,lag_7,forecast
2024-05-06,Product_5,84,6,5,0,88.0,99.0,93.48799921518248
2024-05-07,Product_5,87,7,5,1,84.0,98.0,88.2547499520405
2024-05-08,Product_5,84,8,5,2,87.0,83.0,82.99719307313755
2024-05-09,Product_5,90,9,5,3,84.0,85.0,82.14202982961307
2024-05-10,Product_5,83,10,5,4,90.0,88.0,89.6578903834769
2024-05-11,Product_5,83,11,5,5,83.0,95.0,86.58029140296388
2024-05-12,Product_5,92,12,5,6,83.0,88.0,85.20481835770529
2024-05-13,Product_5,82,13,5,0,92.0,84.0,86.79669384208768
2024-05-14,Product_5,78,14,5,1,82.0,87.0,83.62336678934273
2024-05-15,Product_5,86,15,5,2,78.0,84.0,79.72285503672636
2024-05-16,Product_5,83,16,5,3,86.0,90.0,87.92439323889305
2024-05-17,Product_5,87,17,5,4,83.0,83.0,82.0108865655465
2024-05-18,Product_5,86,18,5,5,87.0,83.0,83.06202616203714
2024-05-19,Product_5,84,19,5,6,86.0,92.0,90.75470786435842
2024-05-20,Product_5,84,20,5,0,84.0,82.0,82.00906982467674
2024-05-21,Product_5,80,21,5,1,84.0,78.0,80.31610778454115
2024-05-22,Product_5,84,22,5,2,80.0,86.0,80.5847045625141
2024-05-23,Product_5,88,23,5,3,84.0,83.0,82.21487258932737
2024-05-24,Product_5,78,24,5,4,88.0,87.0,85.57812339023623
2024-05-25,Product_5,83,25,5,5,78.0,86.0,80.34070157645607
2024-05-26,Product_5,88,26,5,6,83.0,84.0,81.85842936883617
2024-05-27,Product_5,85,27,5,0,88.0,84.0,83.20296918839941
2024-05-28,Product_5,89,28,5,1,85.0,80.0,80.29963823658534
2024-05-29,Product_5,79,29,5,2,89.0,84.0,83.25966458213719
2024-05-30,Product_5,73,30,5,3,79.0,88.0,78.87842695665395
2024-05-31,Product_5,83,31,5,4,73.0,78.0,77.65389574376427
2024-06-01,Product_5,83,1,6,5,83.0,83.0,81.3606423153227
2024-06-02,Product_5,88,2,6,6,83.0,88.0,84.74245167817519
2024-06-03,Product_5,87,3,6,0,88.0,85.0,83.8923456871614
2024-06-04,Product_5,84,4,6,1,87.0,89.0,88.68012682198676
2024-06-05,Product_5,85,5,6,2,84.0,79.0,80.58621807612292
2024-06-06,Product_5,80,6,6,3,85.0,73.0,79.24070560842266
2024-06-07,Product_5,74,7,6,4,80.0,83.0,79.70532830841769
2024-06-08,Product_5,81,8,6,5,74.0,83.0,77.77807796649076
2024-06-09,Product_5,85,9,6,6,81.0,88.0,84.63530503812555
2024-06-10,Product_5,83,10,6,0,85.0,87.0,83.25893473859983
2024-06-11,Product_5,84,11,6,1,83.0,84.0,81.68160637384202
2024-06-12,Product_5,78,12,6,2,84.0,85.0,81.99226060517444
2024-06-13,Product_5,78,13,6,3,78.0,80.0,78.57890323179058
2024-06-14,Product_5,82,14,6,4,78.0,74.0,77.8489739729623
2024-06-15,Product_5,77,15,6,5,82.0,81.0,80.23145685827699
2024-06-16,Product_5,77,16,6,6,77.0,85.0,79.34418873864435
2024-06-17,Product_5,81,17,6,0,77.0,83.0,79.06173560291067
2024-06-18,Product_5,83,18,6,1,81.0,84.0,81.10171763533981
2024-06-19,Product_5,78,19,6,2,83.0,78.0,79.90322145507011
2024-06-20,Product_5,73,20,6,3,78.0,78.0,78.53474861753593
2024-06-21,Product_5,75,21,6,4,73.0,82.0,77.90816091886902
2024-06-22,Product_5,80,22,6,5,75.0,77.0,76.7654835746791
2024-06-23,Product_5,80,23,6,6,80.0,77.0,78.59202537065215
2024-06-24,Product_5,80,24,6,0,80.0,81.0,79.35110854649267
2024-06-25,Product_5,81,25,6,1,80.0,83.0,80.20126101802096
2024-06-26,Product_5,79,26,6,2,81.0,78.0,79.53773990248625
2024-06-27,Product_5,80,27,6,3,79.0,73.0,77.36566497876575
2024-06-28,Product_5,78,28,6,4,80.0,75.0,78.34252428388221
2024-06-29,Product_5,84,29,6,5,78.0,80.0,78.87256249309478
2024-06-30,Product_5,86,30,6,6,84.0,80.0,80.34245027462353
2024-07-01,Product_5,73,1,7,0,86.0,80.0,80.54211827175182
2024-07-02,Product_5,77,2,7,1,73.0,81.0,77.43569200181659
2024-07-03,Product_5,79,3,7,2,77.0,79.0,78.07936673355631
2024-07-04,Product_5,77,4,7,3,79.0,80.0,78.81128177277299
2024-07-05,Product_5,88,5,7,4,77.0,78.0,77.99463447513094
2024-07-06,Product_5,80,6,7,5,88.0,84.0,83.66804013247608
2024-07-07,Product_5,75,7,7,6,80.0,86.0,80.06651353645466
2024-07-08,Product_5,82,8,7,0,75.0,73.0,75.75718288777993
2024-07-09,Product_5,80,9,7,1,82.0,77.0,80.12329156390052
2024-07-10,Product_5,80,10,7,2,80.0,79.0,78.96687760522425
2024-07-11,Product_5,88,11,7,3,80.0,77.0,78.83179513821719
2024-07-12,Product_5,81,12,7,4,88.0,88.0,88.24703087248011
2024-07-13,Product_5,77,13,7,5,81.0,80.0,79.54265650431184
2024-07-14,Product_5,69,14,7,6,77.0,75.0,77.30210722552052
2024-07-15,Product_5,78,15,7,0,69.0,82.0,75.64842949466356
2024-07-16,Product_5,86,16,7,1,78.0,80.0,78.62093487720763
2024-07-17,Product_5,79,17,7,2,86.0,80.0,80.04091319387221
2024-07-18,Product_5,68,18,7,3,79.0,88.0,79.2081944147428
2024-07-19,Product_5,77,19,7,4,68.0,81.0,76.04022321915764
2024-07-20,Product_5,85,20,7,5,77.0,77.0,77.7263054794923
2024-07-21,Product_5,83,21,7,6,85.0,69.0,77.5898622704536
2024-07-22,Product_5,76,22,7,0,83.0,78.0,79.86884493174765
2024-07-23,Product_5,77,23,7,1,76.0,86.0,79.56747147286421
2024-07-24,Product_5,78,24,7,2,77.0,79.0,78.25037982327767
2024-07-25,Product_5,77,25,7,3,78.0,68.0,76.54684288079062
2024-07-26,Product_5,70,26,7,4,77.0,77.0,77.81340829816806
2024-07-27,Product_5,84,27,7,5,70.0,85.0,78.8260812370714
2024-07-28,Product_5,87,28,7,6,84.0,83.0,82.15767397491385
2024-07-29,Product_5,73,29,7,0,87.0,76.0,79.58458717236122
2024-07-30,Product_5,87,30,7,1,73.0,77.0,77.10168289789377
2024-07-31,Product_5,81,31,7,2,87.0,78.0,80.09659703880347
2024-08-01,Product_5,88,1,8,3,81.0,77.0,79.73923844725478
2024-08-02,Product_5,82,2,8,4,88.0,70.0,79.74727792081528
2024-08-03,Product_5,83,3,8,5,82.0,84.0,81.68564885587061
2024-08-04,Product_5,84,4,8,6,83.0,87.0,83.51711194837486
2024-08-05,Product_5,78,5,8,0,84.0,73.0,79.19447927258734
2024-08-06,Product_5,89,6,8,1,78.0,87.0,82.71913821587417
2024-08-07,Product_5,77,7,8,2,89.0,81.0,81.93457486095559
2024-08-08,Product_5,81,8,8,3,77.0,88.0,82.17333673384428
2024-08-09,Product_5,86,9,8,4,81.0,82.0,81.01945742285156
2024-08-10,Product_5,81,10,8,5,86.0,83.0,82.53909709126269
2024-08-11,Product_5,88,11,8,6,81.0,84.0,81.1279364698721
2024-08-12,Product_5,91,12,8,0,88.0,78.0,82.10516799171307
2024-08-13,Product_5,89,13,8,1,91.0,89.0,89.96533290174487
2024-08-14,Product_5,75,14,8,2,89.0,77.0,80.38706235269744
2024-08-15,Product_5,85,15,8,3,75.0,81.0,77.67322173591216
2024-08-16,Product_5,90,16,8,4,85.0,86.0,82.40981096875721
2024-08-17,Product_5,78,17,8,5,90.0,81.0,82.34050188815507
2024-08-18,Product_5,89,18,8,6,78.0,88.0,82.22870678209215
2024-08-19,Product_5,89,19,8,0,89.0,91.0,92.36327112823867
2024-08-20,Product_5,80,20,8,1,89.0,89.0,88.40342320840892
2024-08-21,Product_5,90,21,8,2,80.0,75.0,78.58924573860163
2024-08-22,Product_5,88,22,8,3,90.0,85.0,86.25682588513453
2024-08-23,Product_5,90,23,8,4,88.0,90.0,88.2245955692069
2024-08-24,Product_5,82,24,8,5,90.0,78.0,80.92713287734212
2024-08-25,Product_5,88,25,8,6,82.0,89.0,84.86305967319404
2024-08-26,Product_5,79,26,8,0,88.0,89.0,87.0147351521648
2024-08-27,Product_5,76,27,8,1,79.0,80.0,79.12569384813676
2024-08-28,Product_5,89,28,8,2,76.0,90.0,84.60931314081998
2024-08-29,Product_5,94,29,8,3,89.0,88.0,88.73288661875775
2024-08-30,Product_5,90,30,8,4,94.0,90.0,91.525647345597
2024-08-31,Product_5,88,31,8,5,90.0,82.0,85.28739525783654
2024-09-01,Product_5,88,1,9,6,88.0,88.0,89.78723333727284
2024-09-02,Product_5,84,2,9,0,88.0,79.0,82.16589731492466
2024-09-03,Product_5,88,3,9,1,84.0,76.0,80.55353791457993
2024-09-04,Product_5,92,4,9,2,88.0,89.0,89.81819776206136
2024-09-05,Product_5,88,5,9,3,92.0,94.0,94.43468170410777
2024-09-06,Product_5,94,6,9,4,88.0,90.0,90.5233777744502
2024-09-07,Product_5,91,7,9,5,94.0,88.0,91.87695366580756
2024-09-08,Product_5,92,8,9,6,91.0,88.0,91.02383840116364
2024-09-09,Product_5,95,9,9,0,92.0,84.0,89.21590239204347
2024-09-10,Product_5,89,10,9,1,95.0,88.0,91.8991879531359
2024-09-11,Product_5,95,11,9,2,89.0,92.0,92.93876557677774
2024-09-12,Product_5,90,12,9,3,95.0,88.0,91.84259219585955
2024-09-13,Product_5,94,13,9,4,90.0,94.0,94.00222539989112
2024-09-14,Product_5,89,14,9,5,94.0,91.0,94.491440606871
2024-09-15,Product_5,88,15,9,6,89.0,92.0,92.80804152651386
2024-09-16,Product_5,93,16,9,0,88.0,95.0,93.81733205761819
2024-09-17,Product_5,83,17,9,1,93.0,89.0,91.3594214529817
2024-09-18,Product_5,92,18,9,2,83.0,95.0,89.15844949431452
2024-09-19,Product_5,85,19,9,3,92.0,90.0,91.32594990273117
2024-09-20,Product_5,97,20,9,4,85.0,94.0,88.91729773701563
2024-09-21,Product_5,99,21,9,5,97.0,89.0,93.05909228019829
2024-09-22,Product_5,90,22,9,6,99.0,88.0,93.43168913199787
2024-09-23,Product_5,96,23,9,0,90.0,93.0,93.74875162861738
2024-09-24,Product_5,99,24,9,1,96.0,83.0,90.81024769071145
2024-09-25,Product_5,99,25,9,2,99.0,92.0,95.8118946528863
2024-09-26,Product_5,96,26,9,3,99.0,85.0,93.10490383447545
2024-09-27,Product_5,99,27,9,4,96.0,97.0,94.86149695507989
2024-09-28,Product_5,92,28,9,5,99.0,99.0,95.6117335193219
2024-09-29,Product_5,96,29,9,6,92.0,90.0,91.76927697365302
2024-09-30,Product_5,93,30,9,0,96.0,96.0,94.74156092724752
2024-10-01,Product_5,92,1,10,1,93.0,99.0,94.82851312375455
2024-10-02,Product_5,96,2,10,2,92.0,99.0,94.8117489149634
2024-10-03,Product_5,98,3,10,3,96.0,96.0,95.28477287114033
2024-10-04,Product_5,102,4,10,4,98.0,99.0,95.78942294999851
2024-10-05,Product_5,98,5,10,5,102.0,92.0,96.39690243090142
2024-10-06,Product_5,100,6,10,6,98.0,96.0,95.78230922613838
2024-10-07,Product_5,100,7,10,0,100.0,93.0,96.38660918261934
2024-10-08,Product_5,110,8,10,1,100.0,92.0,96.57623950632045
2024-10-09,Product_5,88,9,10,2,110.0,96.0,96.06503480010542
2024-10-10,Product_5,94,10,10,3,88.0,98.0,94.30825531770498
2024-10-11,Product_5,105,11,10,4,94.0,102.0,95.36091735849783
2024-10-12,Product_5,96,12,10,5,105.0,98.0,96.20081462957171
2024-10-13,Product_5,102,13,10,6,96.0,100.0,95.48627044296654
2024-10-14,Product_5,99,14,10,0,102.0,100.0,96.04850587319326
2024-10-15,Product_5,108,15,10,1,99.0,110.0,97.68317437943577
2024-10-16,Product_5,92,16,10,2,108.0,88.0,94.04021669558301
2024-10-17,Product_5,104,17,10,3,92.0,94.0,95.13353889018309
2024-10-18,Product_5,107,18,10,4,104.0,105.0,97.15459946486799
2024-10-19,Product_5,93,19,10,5,107.0,96.0,96.29768068926904
2024-10-20,Product_5,102,20,10,6,93.0,102.0,95.21649328997609
2024-10-21,Product_5,93,21,10,0,102.0,99.0,96.06100955718968
2024-10-22,Product_5,98,22,10,1,93.0,108.0,95.53942401102022
2024-10-23,Product_5,97,23,10,2,98.0,92.0,96.1785996922431
2024-10-24,Product_5,86,24,10,3,97.0,104.0,95.6957429873138
2024-10-25,Product_5,101,25,10,4,86.0,107.0,94.66670842042433
2024-10-26,Product_5,99,26,10,5,101.0,93.0,96.82340581219843
2024-10-27,Product_5,106,27,10,6,99.0,102.0,96.74688719202375
2024-10-28,Product_5,102,28,10,0,106.0,93.0,96.7185085417228
2024-10-29,Product_5,110,29,10,1,102.0,98.0,96.71510449935741
2024-10-30,Product_5,99,30,10,2,110.0,97.0,96.60392859537846
2024-10-31,Product_5,98,31,10,3,99.0,86.0,93.76490326343506
2024-11-01,Product_5,98,1,11,4,98.0,101.0,95.57464673319483
2024-11-02,Product_5,96,2,11,5,98.0,99.0,95.6807806256321
2024-11-03,Product_5,87,3,11,6,96.0,106.0,94.97850079614052
2024-11-04,Product_5,97,4,11,0,87.0,102.0,94.33428654026396
2024-11-05,Product_5,88,5,11,1,97.0,110.0,95.2000965026175
2024-11-06,Product_5,101,6,11,2,88.0,99.0,94.31420181554847
2024-11-07,Product_5,92,7,11,3,101.0,98.0,95.96280359993162
2024-11-08,Product_5,94,8,11,4,92.0,98.0,94.79106074363551
2024-11-09,Product_5,95,9,11,5,94.0,96.0,94.99616541771566
2024-11-10,Product_5,97,10,11,6,95.0,87.0,92.46436758774223
2024-11-11,Product_5,98,11,11,0,97.0,97.0,94.97051606544618
2024-11-12,Product_5,103,12,11,1,98.0,88.0,94.38853162617848
2024-11-13,Product_5,95,13,11,2,103.0,101.0,96.16228833456715
2024-11-14,Product_5,100,14,11,3,95.0,92.0,95.11396803925079
2024-11-15,Product_5,111,15,11,4,100.0,94.0,96.78382507007593
2024-11-16,Product_5,99,16,11,5,111.0,95.0,96.24155814025212
2024-11-17,Product_5,97,17,11,6,99.0,97.0,96.35819852186155
2024-11-18,Product_5,93,18,11,0,97.0,98.0,95.01181732364618
2024-11-19,Product_5,96,19,11,1,93.0,103.0,94.99815150771005
2024-11-20,Product_5,93,20,11,2,96.0,95.0,95.46660691428106
2024-11-21,Product_5,98,21,11,3,93.0,100.0,94.89873820477017
2024-11-22,Product_5,97,22,11,4,98.0,111.0,96.59590122447806
2024-11-23,Product_5,86,23,11,5,97.0,99.0,95.26006323962834
2024-11-24,Product_5,96,24,11,6,86.0,97.0,93.6234467349051
2024-11-25,Product_5,102,25,11,0,96.0,93.0,95.448196967243
2024-11-26,Product_5,94,26,11,1,102.0,96.0,96.25186563469349
2024-11-27,Product_5,93,27,11,2,94.0,93.0,95.29240460623768
2024-11-28,Product_5,89,28,11,3,93.0,98.0,94.72800528046236
2024-11-29,Product_5,86,29,11,4,89.0,97.0,94.14027008925477
2024-11-30,Product_5,100,30,11,5,86.0,86.0,84.72663830565439
2024-12-01,Product_5,94,1,12,6,100.0,96.0,94.97133113291372
2024-12-02,Product_5,99,2,12,0,94.0,102.0,93.30040992161699
2024-12-03,Product_5,103,3,12,1,99.0,94.0,96.13354346024605
2024-12-04,Product_5,99,4,12,2,103.0,93.0,95.92464505735394
2024-12-05,Product_5,92,5,12,3,99.0,89.0,94.02873001533106
2024-12-06,Product_5,95,6,12,4,92.0,86.0,91.47696138345181
2024-12-07,Product_5,91,7,12,5,95.0,100.0,92.9653721591197
2024-12-08,Product_5,90,8,12,6,91.0,94.0,93.43547507641595
2024-12-09,Product_5,95,9,12,0,90.0,99.0,92.82132973057607
2024-12-10,Product_5,89,10,12,1,95.0,103.0,93.26217542057857
2024-12-11,Product_5,82,11,12,2,89.0,99.0,92.64365482173835
2024-12-12,Product_5,89,12,12,3,82.0,92.0,87.4785504513819
2024-12-13,Product_5,91,13,12,4,89.0,95.0,93.17809022891035
2024-12-14,Product_5,100,14,12,5,91.0,91.0,93.2100272090859
2024-12-15,Product_5,90,15,12,6,100.0,90.0,93.38078501748231
2024-12-16,Product_5,95,16,12,0,90.0,95.0,93.27321917015233
2024-12-17,Product_5,91,17,12,1,95.0,89.0,92.16000237453596
2024-12-18,Product_5,98,18,12,2,91.0,82.0,88.11158755081041
2024-12-19,Product_5,97,19,12,3,98.0,89.0,93.8622347907999
2024-12-20,Product_5,97,20,12,4,97.0,91.0,94.37928073836954
2024-12-21,Product_5,82,21,12,5,97.0,100.0,93.23457015977655
2024-12-22,Product_5,92,22,12,6,82.0,90.0,87.58003540603903
2024-12-23,Product_5,94,23,12,0,92.0,95.0,93.61066397390353
2024-12-24,Product_5,92,24,12,1,94.0,91.0,93.7839694918651
2024-12-25,Product_5,93,25,12,2,92.0,98.0,92.99631962434093
2024-12-26,Product_5,90,26,12,3,93.0,97.0,92.9704421735782
2024-12-27,Product_5,86,27,12,4,90.0,97.0,92.50401645919945
2024-12-28,Product_5,81,28,12,5,86.0,82.0,81.12707350415675
2024-12-29,Product_5,86,29,12,6,81.0,92.0,86.78545618906288
2024-12-30,Product_5,102,30,12,0,86.0,94.0,94.20083123505125
